Sample set for CW rotation start at Horizontal plane. 2minutes
Position, Epoch time ns, ISO8601
13312,1677420311253364415,2023-02-26T14:05:11.253364415Z
13428,1677420311273496685,2023-02-26T14:05:11.273496685Z
13558,1677420311293640197,2023-02-26T14:05:11.293640197Z
13705,1677420311313763977,2023-02-26T14:05:11.313763977Z
13868,1677420311333938326,2023-02-26T14:05:11.333938326Z
14047,1677420311354051666,2023-02-26T14:05:11.354051666Z
14238,1677420311374171686,2023-02-26T14:05:11.374171686Z
14438,1677420311394289838,2023-02-26T14:05:11.394289838Z
14651,1677420311414411091,2023-02-26T14:05:11.414411091Z
14877,1677420311434528769,2023-02-26T14:05:11.434528769Z
15113,1677420311454644900,2023-02-26T14:05:11.454644900Z
15355,1677420311474743731,2023-02-26T14:05:11.474743731Z
15601,1677420311494849872,2023-02-26T14:05:11.494849872Z
15853,1677420311514911262,2023-02-26T14:05:11.514911262Z
16111,1677420311535061220,2023-02-26T14:05:11.535061220Z
16368,1677420311555127577,2023-02-26T14:05:11.555127577Z
239,1677420311575204639,2023-02-26T14:05:11.575204639Z
491,1677420311595283979,2023-02-26T14:05:11.595283979Z
744,1677420311615363483,2023-02-26T14:05:11.615363483Z
989,1677420311635442517,2023-02-26T14:05:11.635442517Z
1226,1677420311655553870,2023-02-26T14:05:11.655553870Z
1453,1677420311675668274,2023-02-26T14:05:11.675668274Z
1673,1677420311695731783,2023-02-26T14:05:11.695731783Z
1882,1677420311715863522,2023-02-26T14:05:11.715863522Z
2080,1677420311735996217,2023-02-26T14:05:11.735996217Z
2262,1677420311756111631,2023-02-26T14:05:11.756111631Z
2428,1677420311776228427,2023-02-26T14:05:11.776228427Z
2582,1677420311796354116,2023-02-26T14:05:11.796354116Z
2723,1677420311816489720,2023-02-26T14:05:11.816489720Z
2847,1677420311836619641,2023-02-26T14:05:11.836619641Z
2955,1677420311856733479,2023-02-26T14:05:11.856733479Z
3046,1677420311876844691,2023-02-26T14:05:11.876844691Z
3121,1677420311897039692,2023-02-26T14:05:11.897039692Z
3180,1677420311917177526,2023-02-26T14:05:11.917177526Z
3222,1677420311937318344,2023-02-26T14:05:11.937318344Z
3246,1677420311957452254,2023-02-26T14:05:11.957452254Z
3253,1677420311977569398,2023-02-26T14:05:11.977569398Z
3244,1677420311997684916,2023-02-26T14:05:11.997684916Z
3218,1677420312017800210,2023-02-26T14:05:12.017800210Z
3175,1677420312037916210,2023-02-26T14:05:12.037916210Z
3115,1677420312058031868,2023-02-26T14:05:12.058031868Z
3040,1677420312078148372,2023-02-26T14:05:12.078148372Z
2947,1677420312098223889,2023-02-26T14:05:12.098223889Z
2840,1677420312118340191,2023-02-26T14:05:12.118340191Z
2715,1677420312138457141,2023-02-26T14:05:12.138457141Z
2575,1677420312158572943,2023-02-26T14:05:12.158572943Z
2421,1677420312178696026,2023-02-26T14:05:12.178696026Z
2256,1677420312198832532,2023-02-26T14:05:12.198832532Z
2075,1677420312218969430,2023-02-26T14:05:12.218969430Z
1881,1677420312239082976,2023-02-26T14:05:12.239082976Z
1676,1677420312259160361,2023-02-26T14:05:12.259160361Z
1461,1677420312279242579,2023-02-26T14:05:12.279242579Z
1238,1677420312299324421,2023-02-26T14:05:12.299324421Z
1008,1677420312319440486,2023-02-26T14:05:12.319440486Z
771,1677420312339564584,2023-02-26T14:05:12.339564584Z
524,1677420312359691730,2023-02-26T14:05:12.359691730Z
281,1677420312379824639,2023-02-26T14:05:12.379824639Z
35,1677420312399959682,2023-02-26T14:05:12.399959682Z
16172,1677420312420077792,2023-02-26T14:05:12.420077792Z
15926,1677420312440193421,2023-02-26T14:05:12.440193421Z
