Sample set for CW rotation start at Horizontal plane
Position, Epoch time ns, ISO8601
221,1679414709587229109,2023-03-21T16:05:09.587229109Z
421,1679414709607339229,2023-03-21T16:05:09.607339229Z
621,1679414709627454922,2023-03-21T16:05:09.627454922Z
816,1679414709647572105,2023-03-21T16:05:09.647572105Z
1004,1679414709667688977,2023-03-21T16:05:09.667688977Z
1185,1679414709687768679,2023-03-21T16:05:09.687768679Z
1355,1679414709707898712,2023-03-21T16:05:09.707898712Z
1518,1679414709728014825,2023-03-21T16:05:09.728014825Z
1674,1679414709748137134,2023-03-21T16:05:09.748137134Z
1818,1679414709768254534,2023-03-21T16:05:09.768254534Z
1952,1679414709788369621,2023-03-21T16:05:09.788369621Z
2070,1679414709808488220,2023-03-21T16:05:09.808488220Z
2176,1679414709828604813,2023-03-21T16:05:09.828604813Z
2269,1679414709848721860,2023-03-21T16:05:09.848721860Z
2347,1679414709868850051,2023-03-21T16:05:09.868850051Z
2412,1679414709888969935,2023-03-21T16:05:09.888969935Z
2462,1679414709909104262,2023-03-21T16:05:09.909104262Z
2498,1679414709929221042,2023-03-21T16:05:09.929221042Z
2519,1679414709949339991,2023-03-21T16:05:09.949339991Z
2526,1679414709969458606,2023-03-21T16:05:09.969458606Z
2519,1679414709989599603,2023-03-21T16:05:09.989599603Z
2497,1679414710009710546,2023-03-21T16:05:10.009710546Z
2461,1679414710029761420,2023-03-21T16:05:10.029761420Z
2409,1679414710049848169,2023-03-21T16:05:10.049848169Z
2346,1679414710069933828,2023-03-21T16:05:10.069933828Z
2268,1679414710090035471,2023-03-21T16:05:10.090035471Z
2176,1679414710110159661,2023-03-21T16:05:10.110159661Z
2069,1679414710130260823,2023-03-21T16:05:10.130260823Z
1951,1679414710150385600,2023-03-21T16:05:10.150385600Z
1819,1679414710170435094,2023-03-21T16:05:10.170435094Z
1677,1679414710190597708,2023-03-21T16:05:10.190597708Z
1522,1679414710210733297,2023-03-21T16:05:10.210733297Z
1362,1679414710230846145,2023-03-21T16:05:10.230846145Z
1193,1679414710250986781,2023-03-21T16:05:10.250986781Z
1016,1679414710271117702,2023-03-21T16:05:10.271117702Z
832,1679414710291223097,2023-03-21T16:05:10.291223097Z
640,1679414710311342498,2023-03-21T16:05:10.311342498Z
446,1679414710331465905,2023-03-21T16:05:10.331465905Z
252,1679414710351581834,2023-03-21T16:05:10.351581834Z
55,1679414710371698551,2023-03-21T16:05:10.371698551Z
16242,1679414710391813446,2023-03-21T16:05:10.391813446Z
